token_type,token,posts_count,profiles_count,likes_sum,likes_avg,views_sum,views_avg
word,дневным,1,1,434,434.0,0,0
word,добавка,1,1,-1,-1.0,3439362,3439362.0
word,добавляют,1,1,75,75.0,1186,1186.0
word,добавок,1,1,50,50.0,455,455.0
word,добрая,1,1,34,34.0,0,0
word,добро,1,1,37,37.0,1437,1437.0
word,доброго,1,1,51,51.0,0,0
word,доброжелательна,1,1,32,32.0,0,0
word,доброй,1,1,183,183.0,5387,5387.0
word,добрые,1,1,91,91.0,8824,8824.0
word,добрым,1,1,277,277.0,0,0
word,довериться,1,1,94,94.0,0,0
word,доверия,1,1,291,291.0,412,412.0
word,доверять,1,1,56,56.0,280,280.0
word,доверяют,1,1,47,47.0,0,0
word,довольна,1,1,80,80.0,0,0
word,договоров,1,1,81,81.0,1512,1512.0
word,дождаться,1,1,-1,-1.0,3439362,3439362.0
word,дождь,1,1,78,78.0,0,0
word,дозировка,1,1,50,50.0,455,455.0
word,дозировку,1,1,50,50.0,10793,10793.0
word,доипосле,1,1,162,162.0,0,0
word,дойти,1,1,74,74.0,0,0
word,доказал,1,1,189,189.0,39026,39026.0
word,доказали,1,1,79,79.0,1921,1921.0
word,доказательная,1,1,64,64.0,0,0
word,доказательную,1,1,53,53.0,0,0
word,доказываем,1,1,217,217.0,7373,7373.0
word,доказывает,1,1,49,49.0,497,497.0
word,докладчика,1,1,83,83.0,0,0
word,документ,1,1,49,49.0,1392,1392.0
word,документы,1,1,49,49.0,1392,1392.0
word,долгая,1,1,103,103.0,1170,1170.0
word,долговечный,1,1,99,99.0,1009,1009.0
word,долгожданный,1,1,170,170.0,2322,2322.0
word,долголетие,1,1,44,44.0,0,0
word,должны,1,1,50,50.0,455,455.0
word,долой,1,1,46,46.0,0,0
word,домашних,1,1,87,87.0,637,637.0
word,дополнительное,1,1,76,76.0,1570,1570.0
word,дополнительный,1,1,35,35.0,564,564.0
word,дорог,1,1,35,35.0,564,564.0
word,дорогих,1,1,82,82.0,3620,3620.0
word,дорогое,1,1,1714,1714.0,0,0
word,дорогу,1,1,40,40.0,431,431.0
word,дорошко,1,1,78,78.0,0,0
word,досаждает,1,1,87,87.0,637,637.0
word,доставляет,1,1,175,175.0,20936,20936.0
word,достанутся,1,1,51,51.0,0,0
word,достать,1,1,82,82.0,286,286.0
word,достижение,1,1,70,70.0,0,0
word,достичь,1,1,29,29.0,0,0
word,достоверными,1,1,74,74.0,0,0
word,доступна,1,1,566,566.0,0,0
word,доступная,1,1,175,175.0,20936,20936.0
word,доступной,1,1,164,164.0,22239,22239.0
word,доступный,1,1,499,499.0,8457,8457.0
word,дошкольника,1,1,-1,-1.0,4560,4560.0
word,дошкольного,1,1,68,68.0,599,599.0
word,дренаж,1,1,55,55.0,0,0
word,дренирование,1,1,42,42.0,0,0
word,другая,1,1,36,36.0,1168,1168.0
word,другой,1,1,74,74.0,1142,1142.0
word,другу,1,1,101,101.0,3283,3283.0
word,другую,1,1,157,157.0,12565,12565.0
word,дружную,1,1,99,99.0,507,507.0
word,друзей,1,1,510,510.0,0,0
word,дряблости,1,1,113,113.0,5225,5225.0
word,дряблость,1,1,209,209.0,18166,18166.0
word,думаешь,1,1,34,34.0,1973,1973.0
word,думала,1,1,41,41.0,520,520.0
word,дух,1,1,204,204.0,382,382.0
word,духа,1,1,40,40.0,431,431.0
word,душевного,1,1,204,204.0,382,382.0
word,душевным,1,1,79,79.0,1921,1921.0
word,душой,1,1,49,49.0,497,497.0
word,дыхание,1,1,347,347.0,9411,9411.0
word,дыхания,1,1,112,112.0,5184,5184.0
word,дыхательной,1,1,26,26.0,1134,1134.0
word,дышать,1,1,40,40.0,954,954.0
word,евгения,1,1,115,115.0,1704,1704.0
word,европы,1,1,40,40.0,431,431.0
word,едете,1,1,182,182.0,0,0
word,единственное,1,1,43,43.0,1567,1567.0
word,еды,1,1,48,48.0,0,0
word,ежегодная,1,1,-1,-1.0,4560,4560.0
word,ежегодно,1,1,99,99.0,5155,5155.0
word,ежедневные,1,1,100,100.0,2260,2260.0
word,екатерина,1,1,34,34.0,0,0
word,екатерину,1,1,34,34.0,0,0
word,еленой,1,1,39,39.0,1485,1485.0
word,елки,1,1,170,170.0,2305,2305.0
word,ерип,1,1,74,74.0,0,0
word,естественнаякрасота,1,1,113,113.0,5225,5225.0
word,естественную,1,1,113,113.0,5225,5225.0
word,естественные,1,1,32,32.0,0,0
word,естественный,1,1,113,113.0,5225,5225.0
word,естественным,1,1,-1,-1.0,3439362,3439362.0
word,жабу,1,1,87,87.0,637,637.0
word,жалобы,1,1,219,219.0,3224,3224.0
word,жанны,1,1,41,41.0,520,520.0
word,жару,1,1,31,31.0,0,0
word,ждановичи,1,1,74,74.0,0,0
word,ждать,1,1,74,74.0,0,0
word,ждут,1,1,57,57.0,0,0
word,жевательные,1,1,134,134.0,0,0
word,желанию,1,1,81,81.0,1512,1512.0
word,желательно,1,1,659,659.0,0,0
word,железе,1,1,224,224.0,7870,7870.0
word,желтоватые,1,1,40,40.0,954,954.0
word,желтой,1,1,87,87.0,637,637.0
word,желудке,1,1,48,48.0,0,0
word,желчная,1,1,51,51.0,918,918.0
word,желчном,1,1,51,51.0,918,918.0
word,женский,1,1,412,412.0,0,0
word,женских,1,1,100,100.0,2260,2260.0
word,женское,1,1,438,438.0,70498,70498.0
word,женской,1,1,33,33.0,1898,1898.0
word,женщине,1,1,182,182.0,5206,5206.0
word,жжение,1,1,243,243.0,0,0
word,живем,1,1,55,55.0,2703,2703.0
word,живите,1,1,529,529.0,13966,13966.0
word,живитеярче,1,1,-1,-1.0,3439362,3439362.0
word,живого,1,1,69,69.0,848,848.0
word,живописном,1,1,204,204.0,382,382.0
word,животе,1,1,41,41.0,0,0
word,животик,1,1,320,320.0,0,0
word,животных,1,1,40,40.0,954,954.0
word,жидкий,1,1,31,31.0,0,0
word,жидкости,1,1,245,245.0,0,0
word,жижи,1,1,-1,-1.0,3439362,3439362.0
word,жизнедеятельности,1,1,234,234.0,78001,78001.0
word,жизненных,1,1,-1,-1.0,3439362,3439362.0
word,жира,1,1,65,65.0,0,0
word,жирафики,1,1,51,51.0,0,0
word,жирная,1,1,99,99.0,18326,18326.0
word,жиров,1,1,65,65.0,0,0
word,жировую,1,1,65,65.0,0,0
word,жители,1,1,338,338.0,0,0
word,жить,1,1,266,266.0,20602,20602.0
word,заблуждение,1,1,54,54.0,1098,1098.0
word,заболеванием,1,1,85,85.0,0,0
word,заболеваниям,1,1,41,41.0,0,0
word,заболеть,1,1,48,48.0,1364,1364.0
word,заботаоздоровье,1,1,-1,-1.0,3439362,3439362.0
word,заботится,1,1,529,529.0,13966,13966.0
word,заботливые,1,1,157,157.0,4555,4555.0
word,забываю,1,1,113,113.0,10714,10714.0
word,заведующего,1,1,37,37.0,1020,1020.0
word,заведующей,1,1,39,39.0,1485,1485.0
word,заведующий,1,1,228,228.0,6993,6993.0
word,завершен,1,1,510,510.0,0,0
word,завершил,1,1,62,62.0,0,0
word,завершится,1,1,164,164.0,22239,22239.0
word,заветное,1,1,82,82.0,0,0
word,зависимость,1,1,36,36.0,1168,1168.0
word,зависимостью,1,1,36,36.0,1168,1168.0
word,зависят,1,1,78,78.0,0,0
word,завоевать,1,1,277,277.0,0,0
word,загадка,1,1,412,412.0,0,0
word,загадываете,1,1,82,82.0,0,0
word,загадывают,1,1,280,280.0,1864,1864.0
word,заглушайте,1,1,103,103.0,1170,1170.0
word,заглянем,1,1,219,219.0,0,0
word,заглянуть,1,1,1186,1186.0,0,0
word,загородом,1,1,39,39.0,1153,1153.0
word,задаваемых,1,1,620,620.0,105441,105441.0
word,задавайте,1,1,153,153.0,0,0
word,задавались,1,1,100,100.0,249,249.0
word,задаст,1,1,56,56.0,3158,3158.0
word,задача,1,1,34,34.0,0,0
word,задержка,1,1,39,39.0,902,902.0
word,задет,1,1,95,95.0,1638,1638.0
word,задуманное,1,1,88,88.0,637,637.0
word,задумываетесь,1,1,566,566.0,0,0
word,задумываясь,1,1,34,34.0,1234,1234.0
word,заживает,1,1,158,158.0,31210,31210.0
word,заживлением,1,1,46,46.0,0,0
word,зажимы,1,1,95,95.0,0,0
word,заикание,1,1,39,39.0,902,902.0
word,зайдите,1,1,164,164.0,22239,22239.0
word,зайти,1,1,143,143.0,4863,4863.0
word,закатиться,1,1,82,82.0,286,286.0
word,заключении,1,1,231,231.0,45969,45969.0
word,заключения,1,1,81,81.0,1512,1512.0
word,заключить,1,1,440,440.0,0,0
word,закономерностях,1,1,68,68.0,599,599.0
word,закончилась,1,1,41,41.0,520,520.0
word,закрепить,1,1,91,91.0,8824,8824.0
word,закреплена,1,1,82,82.0,3620,3620.0
word,залмовер,1,1,69,69.0,848,848.0
word,заложенности,1,1,44,44.0,1057,1057.0
word,заложенность,1,1,44,44.0,1057,1057.0
word,заменяем,1,1,400,400.0,0,0
word,заметив,1,1,33,33.0,0,0
word,заметны,1,1,162,162.0,4412,4412.0
word,заметный,1,1,209,209.0,0,0
word,замечать,1,1,34,34.0,0,0
word,замораживать,1,1,99,99.0,14518,14518.0
word,заморозки,1,1,231,231.0,45969,45969.0
word,занимайтесь,1,1,112,112.0,3617,3617.0
word,занимался,1,1,55,55.0,0,0
word,заниматься,1,1,158,158.0,31210,31210.0
word,занимаются,1,1,43,43.0,1567,1567.0
word,занимающийся,1,1,39,39.0,902,902.0
word,занимаясь,1,1,-1,-1.0,3439362,3439362.0
word,занял,1,1,47,47.0,0,0
word,заняла,1,1,64,64.0,0,0
word,запас,1,1,701,701.0,0,0
word,запах,1,1,56,56.0,1431,1431.0
word,запишись,1,1,37,37.0,1437,1437.0
word,запишите,1,1,41,41.0,0,0
word,запланировать,1,1,56,56.0,3158,3158.0
word,запланируйте,1,1,68,68.0,3843,3843.0
word,запоминайте,1,1,74,74.0,0,0
word,запоров,1,1,125,125.0,17361,17361.0
word,запотевают,1,1,101,101.0,3283,3283.0
word,запросы,1,1,210,210.0,0,0
word,запускать,1,1,64,64.0,0,0
word,запустить,1,1,33,33.0,0,0
word,зарегистрироваться,1,1,182,182.0,0,0
word,заряд,1,1,189,189.0,39026,39026.0
word,заряжается,1,1,170,170.0,2305,2305.0
word,заслуживаете,1,1,266,266.0,20602,20602.0
word,засовывают,1,1,-1,-1.0,3439362,3439362.0
word,заставило,1,1,183,183.0,5387,5387.0
word,заставлять,1,1,400,400.0,0,0
word,заставляют,1,1,46,46.0,1627,1627.0
word,затем,1,1,40,40.0,954,954.0
word,затрудненные,1,1,76,76.0,1854,1854.0
word,заурович,1,1,320,320.0,0,0
word,зафиксировать,1,1,434,434.0,0,0
word,зафиксируйте,1,1,16,16.0,0,0
word,зацикливаясь,1,1,34,34.0,0,0
word,зачастую,1,1,43,43.0,1567,1567.0
word,защитить,1,1,31,31.0,0,0
word,защитниками,1,1,1714,1714.0,0,0
word,защищает,1,1,73,73.0,0,0
word,звездочек,1,1,38,38.0,0,0
word,звоните,1,1,42,42.0,1847,1847.0
word,звонка,1,1,130,130.0,12704,12704.0
word,звоночках,1,1,77,77.0,1594,1594.0
word,звоночков,1,1,82,82.0,286,286.0
word,звёздочки,1,1,209,209.0,0,0
word,здании,1,1,28,28.0,784,784.0
word,здоров,1,1,126,126.0,1332,1332.0
word,здорово,1,1,42,42.0,1878,1878.0
word,здоровьеженщины,1,1,659,659.0,0,0
word,зеленоватые,1,1,40,40.0,954,954.0
word,земле,1,1,13,13.0,262,262.0
word,зиме,1,1,348,348.0,0,0
word,зимняя,1,1,50,50.0,2231,2231.0
word,знаком,1,1,82,82.0,3620,3620.0
word,знакомая,1,1,40,40.0,0,0
word,знакомства,1,1,13,13.0,262,262.0
word,знакомы,1,1,209,209.0,0,0
word,знала,1,1,80,80.0,0,0
word,знали,1,1,47,47.0,0,0
word,знания,1,1,43,43.0,357,357.0
word,значительное,1,1,81,81.0,0,0
word,знающая,1,1,28,28.0,0,0
word,зое,1,1,80,80.0,0,0
word,золотой,1,1,23,23.0,0,0
word,золушка,1,1,125,125.0,46796,46796.0
word,зон,1,1,70,70.0,0,0
word,зоне,1,1,175,175.0,20936,20936.0
word,зону,1,1,52,52.0,1509,1509.0
word,зою,1,1,80,80.0,0,0
word,зоя,1,1,48,48.0,0,0
word,зрелая,1,1,173,173.0,0,0
word,зрительных,1,1,243,243.0,0,0
word,зубные,1,1,71,71.0,1607,1607.0
word,зыгмантович,1,1,41,41.0,0,0
word,ибс,1,1,34,34.0,0,0
word,иван,1,1,42,42.0,0,0
word,ивановну,1,1,40,40.0,0,0
word,игнатовец,1,1,38,38.0,0,0
word,игоревича,1,1,38,38.0,0,0
word,игоревичу,1,1,38,38.0,0,0
word,игорю,1,1,789,789.0,0,0
word,игр,1,1,13,13.0,262,262.0
word,игра,1,1,13,13.0,262,262.0
word,играет,1,1,13,13.0,262,262.0
word,игрой,1,1,13,13.0,262,262.0
word,игру,1,1,91,91.0,8824,8824.0
word,игрушки,1,1,735,735.0,0,0
word,идеального,1,1,219,219.0,3167,3167.0
word,идеальное,1,1,94,94.0,0,0
word,идеальные,1,1,55,55.0,2102,2102.0
word,идеальных,1,1,47,47.0,0,0
word,избавление,1,1,40,40.0,954,954.0
word,избавления,1,1,35,35.0,0,0
word,избавляться,1,1,660,660.0,62686,62686.0
word,избегать,1,1,38,38.0,0,0
word,избыточная,1,1,175,175.0,20936,20936.0
word,избыточной,1,1,245,245.0,0,0
word,извлекать,1,1,125,125.0,17361,17361.0
word,извлечения,1,1,39,39.0,1153,1153.0
word,излечивается,1,1,659,659.0,0,0
word,изменениях,1,1,33,33.0,0,0
word,изменили,1,1,210,210.0,0,0
word,изменить,1,1,81,81.0,0,0
word,измерения,1,1,74,74.0,0,0
word,измеряется,1,1,35,35.0,564,564.0
word,измерять,1,1,74,74.0,0,0
word,изнутри,1,1,162,162.0,4412,4412.0
word,изо,1,1,56,56.0,1431,1431.0
word,изобразительных,1,1,91,91.0,8824,8824.0
word,изучен,1,1,428,428.0,66038,66038.0
word,ильясевич,1,1,39,39.0,1625,1625.0
word,имеется,1,1,440,440.0,0,0
word,имени,1,1,62,62.0,0,0
word,иметь,1,1,62,62.0,0,0
word,имеются,1,1,26,26.0,3454,3454.0
word,ими,1,1,81,81.0,0,0
word,иммунитет,1,1,40,40.0,954,954.0
word,иммуноглобулина,1,1,39,39.0,1153,1153.0
word,иммунопрофилактика,1,1,39,39.0,1153,1153.0
word,иммунопрофилактики,1,1,535,535.0,0,0
word,иммунотерапия,1,1,53,53.0,0,0
word,импедансометрия,1,1,55,55.0,0,0
word,имплант,1,1,56,56.0,280,280.0
word,имплантации,1,1,56,56.0,1431,1431.0
word,имплантов,1,1,56,56.0,1431,1431.0
word,импульс,1,1,566,566.0,0,0
word,импульсного,1,1,234,234.0,78001,78001.0
word,импульсной,1,1,172,172.0,31130,31130.0
word,имя,1,1,91,91.0,8824,8824.0
word,инвестиция,1,1,28,28.0,784,784.0
word,индейку,1,1,400,400.0,0,0
word,индивидуально,1,1,50,50.0,455,455.0
word,индивидуальной,1,1,80,80.0,0,0
word,индустрии,1,1,52,52.0,1509,1509.0
word,иней,1,1,348,348.0,0,0
word,инновационное,1,1,172,172.0,31130,31130.0
word,инновационный,1,1,170,170.0,2322,2322.0
word,инородного,1,1,55,55.0,0,0
word,инструкцию,1,1,182,182.0,5206,5206.0
word,инструмента,1,1,20,20.0,461,461.0
word,инструментальная,1,1,81,81.0,1512,1512.0
word,инструментальные,1,1,49,49.0,1392,1392.0
word,инструментальных,1,1,47,47.0,1175,1175.0
word,инструментарий,1,1,37,37.0,1020,1020.0
word,инструментов,1,1,95,95.0,1638,1638.0
word,инсульта,1,1,347,347.0,9411,9411.0
word,интеллектуального,1,1,13,13.0,262,262.0
word,интеллигентная,1,1,34,34.0,0,0
word,интенсивность,1,1,193,193.0,33417,33417.0
word,интерес,1,1,53,53.0,0,0
word,интереса,1,1,36,36.0,1168,1168.0
word,интересно,1,1,-1,-1.0,3439362,3439362.0
word,интересное,1,1,-1,-1.0,3439362,3439362.0
word,интернету,1,1,42,42.0,1878,1878.0
word,интерпретацией,1,1,-1,-1.0,3439362,3439362.0
word,интимную,1,1,90,90.0,4175,4175.0
word,инфарктов,1,1,34,34.0,0,0
word,инфекционных,1,1,639,639.0,0,0
word,инфекцию,1,1,112,112.0,3617,3617.0
word,информативный,1,1,1186,1186.0,0,0
word,информацией,1,1,42,42.0,1878,1878.0
word,информация,1,1,55,55.0,2703,2703.0
word,инъекционноеомоложение,1,1,113,113.0,5225,5225.0
word,инъекция,1,1,243,243.0,0,0
word,иных,1,1,50,50.0,455,455.0
word,ирина,1,1,43,43.0,0,0
word,исаакович,1,1,69,69.0,848,848.0
word,исказить,1,1,74,74.0,0,0
word,исключением,1,1,53,53.0,0,0
word,искренние,1,1,88,88.0,637,637.0
word,искривление,1,1,47,47.0,1175,1175.0
word,искусственно,1,1,789,789.0,0,0
word,искусствоследитьзасобой,1,1,-1,-1.0,3439362,3439362.0
word,исполнено,1,1,82,82.0,0,0
word,использования,1,1,91,91.0,8824,8824.0
word,используем,1,1,26,26.0,1134,1134.0
word,используют,1,1,497,497.0,0,0
word,используются,1,1,52,52.0,1509,1509.0
word,исправитьзрение,1,1,82,82.0,3299,3299.0
word,испытание,1,1,99,99.0,0,0
word,испытания,1,1,79,79.0,1921,1921.0
word,иссечение,1,1,46,46.0,0,0
word,исследованием,1,1,434,434.0,0,0
word,исследовании,1,1,659,659.0,0,0
word,исследованию,1,1,-1,-1.0,3439362,3439362.0
word,исследователь,1,1,487,487.0,0,0
word,истинную,1,1,59,59.0,534,534.0
word,истоки,1,1,40,40.0,431,431.0
word,историей,1,1,291,291.0,412,412.0
word,историй,1,1,-1,-1.0,3439362,3439362.0
word,историями,1,1,39,39.0,35756,35756.0
word,историях,1,1,72,72.0,0,0
word,источник,1,1,266,266.0,20602,20602.0
word,источника,1,1,400,400.0,0,0
word,источником,1,1,337,337.0,3538,3538.0
word,исходя,1,1,50,50.0,455,455.0
word,исчезает,1,1,193,193.0,33417,33417.0
word,итак,1,1,-1,-1.0,3439362,3439362.0
word,итоге,1,1,36,36.0,1168,1168.0
word,ифа,1,1,677,677.0,0,0
word,ищет,1,1,53,53.0,0,0
word,ищите,1,1,40,40.0,954,954.0
word,июне,1,1,42,42.0,0,0
word,каб,1,1,115,115.0,956,956.0
word,кабинета,1,1,182,182.0,0,0
word,кабинете,1,1,75,75.0,1186,1186.0
word,кабинетов,1,1,53,53.0,0,0
word,каждое,1,1,547,547.0,86258,86258.0
word,каждым,1,1,113,113.0,5225,5225.0
word,кажется,1,1,143,143.0,4863,4863.0
word,казались,1,1,39,39.0,902,902.0
word,казаться,1,1,99,99.0,0,0
word,какая,1,1,51,51.0,918,918.0
word,каком,1,1,95,95.0,1638,1638.0
word,какую,1,1,162,162.0,24655,24655.0
word,календаре,1,1,735,735.0,0,0
word,календарь,1,1,735,735.0,0,0
word,кальция,1,1,50,50.0,455,455.0
word,камни,1,1,51,51.0,918,918.0
word,канала,1,1,1801,1801.0,295540,295540.0
word,кандидатов,1,1,47,47.0,0,0
word,кантролем,1,1,115,115.0,956,956.0
word,капель,1,1,44,44.0,1057,1057.0
word,капилляры,1,1,108,108.0,82295,82295.0
word,каплевидные,1,1,56,56.0,280,280.0
word,капли,1,1,48,48.0,1364,1364.0
word,каприз,1,1,41,41.0,1191,1191.0
word,капризность,1,1,39,39.0,902,902.0
word,капсула,1,1,-1,-1.0,3439362,3439362.0
word,капсуле,1,1,-1,-1.0,3439362,3439362.0
word,капсулу,1,1,-1,-1.0,3439362,3439362.0
word,капюшон,1,1,64,64.0,0,0
word,кардио,1,1,43,43.0,357,357.0
word,кардиолога,1,1,34,34.0,0,0
word,кардиология,1,1,37,37.0,1437,1437.0
word,кардиологу,1,1,34,34.0,0,0
word,кариес,1,1,64,64.0,0,0
word,кариесом,1,1,71,71.0,1607,1607.0
word,каркас,1,1,209,209.0,18166,18166.0
word,кармана,1,1,64,64.0,0,0
word,карпального,1,1,1801,1801.0,295540,295540.0
word,карпук,1,1,1746,1746.0,0,0
word,карпуку,1,1,789,789.0,0,0
word,карта,1,1,73,73.0,0,0
word,картинку,1,1,270,270.0,28664,28664.0
word,карточку,1,1,182,182.0,0,0
word,карту,1,1,37,37.0,651,651.0
word,карьеры,1,1,40,40.0,431,431.0
word,касаний,1,1,130,130.0,12704,12704.0
word,касаются,1,1,231,231.0,3942,3942.0
word,каскадеры,1,1,79,79.0,1921,1921.0
word,каскадивинация,1,1,189,189.0,39026,39026.0
word,катарактаминск,1,1,37,37.0,1020,1020.0
word,катаракту,1,1,64,64.0,2391,2391.0
word,категорически,1,1,111,111.0,12721,12721.0
word,кафедры,1,1,53,53.0,0,0
word,качестве,1,1,83,83.0,0,0
word,качественно,1,1,320,320.0,0,0
word,качественного,1,1,74,74.0,0,0
word,качественное,1,1,32,32.0,0,0
word,качественную,1,1,547,547.0,86258,86258.0
word,кашляет,1,1,40,40.0,954,954.0
word,квалификации,1,1,173,173.0,0,0
word,квалификация,1,1,487,487.0,0,0
word,квалифицированного,1,1,-1,-1.0,3439362,3439362.0
word,квалифицированной,1,1,76,76.0,1570,1570.0
word,квитун,1,1,133,133.0,0,0
word,кегеля,1,1,88,88.0,0,0
word,кем,1,1,47,47.0,1175,1175.0
word,кеноби,1,1,115,115.0,1704,1704.0
word,кератозом,1,1,559,559.0,0,0
word,кератом,1,1,35,35.0,0,0
word,кератома,1,1,83,83.0,34627,34627.0
word,килограммами,1,1,82,82.0,286,286.0
word,кинезио,1,1,52,52.0,1509,1509.0
word,кинезиологические,1,1,52,52.0,1509,1509.0
word,кинезиотейпингу,1,1,52,52.0,1509,1509.0
word,кинезиотейпы,1,1,52,52.0,1509,1509.0
word,кирилл,1,1,83,83.0,34627,34627.0
word,кирилла,1,1,35,35.0,0,0
word,кириллом,1,1,87,87.0,637,637.0
word,кислотой,1,1,113,113.0,5225,5225.0
word,кисты,1,1,789,789.0,0,0
word,классах,1,1,41,41.0,0,0
word,клетке,1,1,112,112.0,5184,5184.0
word,клетки,1,1,234,234.0,78001,78001.0
word,клеточном,1,1,566,566.0,0,0
word,клещ,1,1,39,39.0,1153,1153.0
word,клеща,1,1,39,39.0,1153,1153.0
word,клещевого,1,1,39,39.0,1153,1153.0
word,клещевой,1,1,39,39.0,1153,1153.0
word,клещи,1,1,39,39.0,1153,1153.0
word,клиентам,1,1,182,182.0,0,0
word,климакс,1,1,478,478.0,0,0
word,климчук,1,1,42,42.0,0,0
word,климчуку,1,1,42,42.0,0,0
word,клини,1,1,347,347.0,9411,9411.0
word,клиническая,1,1,80,80.0,0,0
word,клинический,1,1,26,26.0,0,0
word,клиническом,1,1,224,224.0,7870,7870.0
word,ключевая,1,1,133,133.0,0,0
word,ключевых,1,1,42,42.0,0,0
word,коагулограмма,1,1,677,677.0,0,0
word,коагуляцию,1,1,34,34.0,0,0
word,коварный,1,1,103,103.0,1170,1170.0
word,коварных,1,1,54,54.0,1098,1098.0
word,кодирование,1,1,36,36.0,1168,1168.0
word,кожны,1,1,115,115.0,956,956.0
word,кожных,1,1,55,55.0,2102,2102.0
word,колена,1,1,76,76.0,1854,1854.0
word,колене,1,1,41,41.0,520,520.0
word,коленного,1,1,76,76.0,1854,1854.0
word,колика,1,1,51,51.0,918,918.0
word,количественно,1,1,65,65.0,0,0
word,коллагеновый,1,1,209,209.0,18166,18166.0
word,коллагеностимуляция,1,1,113,113.0,5225,5225.0
word,коллег,1,1,40,40.0,431,431.0
word,коллегами,1,1,42,42.0,0,0
word,коллектива,1,1,81,81.0,2078,2078.0
word,колопроктолога,1,1,83,83.0,0,0
word,колоректальный,1,1,194,194.0,7266,7266.0
word,колоссального,1,1,291,291.0,412,412.0
word,кольпоскопию,1,1,34,34.0,0,0
word,ком,1,1,193,193.0,3733,3733.0
word,командный,1,1,204,204.0,382,382.0
word,командой,1,1,162,162.0,574,574.0
word,команды,1,1,88,88.0,637,637.0
word,комиссии,1,1,37,37.0,1437,1437.0
word,комментарий,1,1,701,701.0,0,0
word,комментарию,1,1,701,701.0,0,0
word,компанией,1,1,81,81.0,1512,1512.0
word,компании,1,1,81,81.0,1512,1512.0
word,компас,1,1,28,28.0,784,784.0
word,компетентный,1,1,34,34.0,0,0
word,комплекса,1,1,559,559.0,0,0
word,комплексной,1,1,219,219.0,3167,3167.0
word,комплексную,1,1,78,78.0,0,0
word,комплексные,1,1,28,28.0,784,784.0
word,компонентная,1,1,73,73.0,0,0
word,компрессию,1,1,52,52.0,1509,1509.0
word,компьютеров,1,1,82,82.0,286,286.0
word,комфортнее,1,1,42,42.0,0,0
word,комфортному,1,1,80,80.0,0,0
word,комфортный,1,1,26,26.0,3454,3454.0
word,комфортных,1,1,-1,-1.0,4560,4560.0
word,кондилома,1,1,83,83.0,34627,34627.0
word,конечном,1,1,36,36.0,1168,1168.0
word,конечностях,1,1,487,487.0,0,0
word,конкретного,1,1,232,232.0,0,0
word,конкретную,1,1,44,44.0,0,0
word,конкурс,1,1,91,91.0,8824,8824.0
word,конкурсах,1,1,204,204.0,382,382.0
word,консервативно,1,1,40,40.0,0,0
word,консервативном,1,1,34,34.0,0,0
word,константин,1,1,320,320.0,0,0
word,константина,1,1,320,320.0,0,0
word,константиновной,1,1,39,39.0,1485,1485.0
word,констатировать,1,1,157,157.0,12565,12565.0
word,консультативного,1,1,81,81.0,1512,1512.0
word,консультировании,1,1,210,210.0,0,0
word,контакте,1,1,40,40.0,954,954.0
word,контактных,1,1,82,82.0,3299,3299.0
word,контролируемые,1,1,266,266.0,20602,20602.0
word,контроля,1,1,133,133.0,0,0
word,контур,1,1,162,162.0,0,0
word,контурам,1,1,170,170.0,2322,2322.0
word,контуре,1,1,113,113.0,5225,5225.0
word,контурная,1,1,497,497.0,0,0
word,контуров,1,1,47,47.0,0,0
word,контуры,1,1,32,32.0,0,0
word,конусно,1,1,74,74.0,0,0
word,конференции,1,1,47,47.0,0,0
word,конференция,1,1,47,47.0,0,0
word,концентрации,1,1,428,428.0,66038,66038.0
word,координацией,1,1,29,29.0,362,362.0
word,координации,1,1,46,46.0,1378,1378.0
word,копищи,1,1,74,74.0,0,0
word,копчикового,1,1,86,86.0,34497,34497.0
word,корабли,1,1,-1,-1.0,3439362,3439362.0
word,корень,1,1,95,95.0,1638,1638.0
word,коржуева,1,1,620,620.0,105441,105441.0
word,коржуевой,1,1,128,128.0,5478,5478.0
word,коридор,1,1,143,143.0,4863,4863.0
word,коризине,1,1,400,400.0,0,0
word,корки,1,1,47,47.0,0,0
word,коркой,1,1,32,32.0,0,0
word,корку,1,1,20,20.0,461,461.0
word,кормить,1,1,46,46.0,569,569.0
word,кормления,1,1,56,56.0,280,280.0
word,корневой,1,1,64,64.0,0,0
word,корневые,1,1,103,103.0,1170,1170.0
word,корня,1,1,103,103.0,1170,1170.0
word,коронки,1,1,95,95.0,1638,1638.0
word,короткая,1,1,33,33.0,0,0
word,короткого,1,1,487,487.0,0,0
word,короткой,1,1,33,33.0,0,0
word,корпоративное,1,1,81,81.0,1512,1512.0
word,корпоративным,1,1,182,182.0,0,0
word,корпоративом,1,1,53,53.0,2548,2548.0
word,корректирует,1,1,95,95.0,0,0
word,коррекциязренияминск,1,1,94,94.0,0,0
word,корсет,1,1,1002,1002.0,0,0
word,косметики,1,1,64,64.0,203,203.0
word,косметическим,1,1,209,209.0,0,0
word,косметическую,1,1,43,43.0,1567,1567.0
word,косметологами,1,1,566,566.0,0,0
word,косметологи,1,1,190,190.0,18342,18342.0
word,косметологическая,1,1,108,108.0,82295,82295.0
word,косметологический,1,1,53,53.0,2548,2548.0
word,косметологическую,1,1,125,125.0,46796,46796.0
word,космонавта,1,1,43,43.0,0,0
